,user,enrolled
28592,125121,0
20882,225920,0
20912,292451,1
18132,118094,1
17770,85882,0
9846,222197,1
21932,262056,1
48983,354695,0
41090,246069,0
29503,302231,1
21999,173561,0
44267,328543,1
4433,111889,1
48219,29924,1
7827,127388,0
12514,9198,0
15056,364014,1
16411,230017,1
28069,19653,1
43076,186066,1
4149,218715,1
38857,24713,1
17412,135401,1
27108,286005,1
44321,157694,0
27315,98966,1
35425,83509,1
35615,329189,0
42364,322454,0
36987,185893,0
8830,285228,1
9462,194849,1
6989,150045,1
14696,115457,1
35514,79137,0
16735,42787,1
22458,164710,1
32020,306212,0
34012,358563,0
30326,318920,1
39927,221496,1
27745,336701,1
1124,369606,1
32971,341964,1
11084,25236,1
22387,111692,1
45319,65171,0
48456,126662,1
29374,187302,0
49598,209036,1
41260,148057,0
40781,246282,1
9091,9434,0
40425,311889,1
11661,159620,1
48953,36755,1
32559,192991,0
2989,163970,0
6786,16292,1
32527,308504,1
32297,240391,1
33932,232458,0
49573,366495,1
10564,79961,1
24661,137752,1
24306,106540,1
8866,120257,1
26411,138599,1
2096,9833,1
786,38408,0
5957,46931,1
25575,195588,1
49426,235097,0
19349,73383,1
25181,218963,1
18094,224372,1
2369,206579,0
10757,292145,1
851,128652,1
7653,66876,1
28911,95002,1
8683,344734,1
35610,228654,1
35783,10307,1
4025,334869,1
12502,360450,1
8681,139393,1
42777,310736,1
39153,41258,1
26829,60585,0
5294,277626,1
44857,129852,0
924,275334,0
48447,222051,0
46552,45646,0
37410,170193,1
39365,146652,1
24175,260790,1
49540,218007,1
48736,143269,1
40502,146240,1
33041,227204,0
11612,282834,1
911,57703,0
38593,251490,1
39061,204703,0
32075,80758,0
42489,2005,0
15963,74188,0
2172,334282,1
39873,293635,1
2436,61146,1
10378,114338,1
29327,343887,1
20747,136237,1
35301,39930,1
10630,365474,1
46913,155791,1
49669,334281,0
48739,103034,1
15893,237998,1
38075,272514,1
48671,52825,1
2016,27416,1
848,136636,1
33698,69847,0
13476,346193,0
16004,117789,1
45851,87170,0
24386,326789,1
434,120305,1
43738,3322,1
32846,74772,0
26983,158717,0
31937,248368,1
597,10236,1
46316,240764,0
6056,285672,0
17997,97953,1
23826,246742,1
29428,292945,1
37024,190802,1
17140,356465,0
43001,214342,0
44874,277067,1
23673,340329,1
25643,283581,0
48257,172044,1
48621,289780,1
28786,214570,1
12130,252221,1
28654,180310,0
5563,58713,1
39779,283771,1
38362,145282,1
40085,180738,0
25309,4558,1
44955,97424,0
21915,232952,1
9751,183112,0
16628,6865,1
3608,144109,1
23444,273929,1
26083,129380,1
27424,60209,0
35951,75128,0
29395,151034,1
35895,208149,1
2919,345116,0
26860,303762,1
39065,92609,1
13014,119444,0
11812,280005,1
26663,129527,0
13240,127059,0
29623,210001,0
24823,148560,1
22856,85890,1
34494,231593,1
16943,60196,0
31665,186993,0
27719,168290,1
47077,306030,1
46899,327980,0
3097,235866,0
21644,132178,1
11709,250678,0
10461,88080,1
44503,28675,0
25361,197586,0
41613,122616,0
16552,304384,1
29776,185194,1
8770,63312,1
2407,205830,0
4053,120211,1
6457,284274,0
5729,286457,0
2915,243201,1
32692,367529,1
35464,99196,0
24457,317052,1
19276,216247,1
7425,198422,1
10769,29698,1
29972,331045,0
4381,226058,0
21211,35950,1
31251,88185,1
25855,183737,0
15718,288950,0
30120,230725,1
2471,62199,0
35831,207675,1
38156,265365,1
26650,231352,1
33734,292307,1
6372,215138,1
28868,94827,1
14036,193689,0
28239,303941,0
9633,320563,1
49148,189118,1
1834,182165,1
27388,243408,0
2253,345340,1
12466,103759,0
25603,369188,1
19271,104858,0
44357,87061,1
29056,338278,0
23816,352663,1
45048,58293,0
7457,306059,1
372,90792,1
17965,223151,0
25511,185838,0
1862,223075,1
40177,308836,1
33193,311040,0
49508,123882,0
17905,39483,1
22259,85040,1
40972,69449,1
36608,211965,1
13869,340141,0
24565,310237,0
28165,41281,0
9111,127336,0
2853,14624,1
38263,171112,0
45958,354450,0
38130,101835,1
34754,278043,0
5375,152569,1
21339,169021,1
28402,305797,1
45893,11075,0
41550,82412,1
30677,135673,0
32698,337041,0
3492,120091,1
47069,126173,1
38966,99593,1
5225,319472,0
1402,266460,0
16973,121777,0
31254,101481,1
18375,140727,0
22871,2099,0
29713,196682,0
36372,214793,1
44490,268135,1
13742,185424,1
2108,172147,1
33853,288707,0
49220,101856,1
43094,294957,1
43225,27937,0
37196,77932,1
11395,77031,1
31719,29540,0
27700,326149,0
23974,5298,0
2985,27327,1
12871,20263,0
45925,141781,1
27926,343010,0
26418,298683,1
49544,1304,1
316,112721,0
6154,36567,1
48514,257908,1
19262,30281,1
33393,340434,1
21275,292791,0
5283,218151,0
3196,51579,1
3852,322234,1
10585,158297,0
31504,309402,0
19943,80996,0
46988,130243,1
47083,98798,1
11665,364736,0
13227,371861,0
43480,35525,1
44338,296647,1
46299,220644,0
40615,323419,1
22675,82094,1
25078,213322,1
45281,279131,0
41013,142955,1
869,141159,1
32613,288899,0
15333,322898,0
15204,343227,1
3095,328340,1
44750,7226,0
18658,21918,0
1081,361826,0
35416,219784,1
859,261508,1
20485,249096,1
14164,92751,1
44457,189862,1
6599,164507,1
34381,167629,0
9483,152877,1
8227,207004,1
24795,294084,1
11278,150530,1
32360,255715,1
2246,222464,0
18322,162583,0
31125,325462,0
29707,225508,1
27430,351190,1
2273,242247,0
33617,60016,1
40906,332473,1
28458,48195,1
28379,159946,1
2561,371447,0
48856,2514,1
46496,20136,1
42017,56955,1
37135,52895,1
726,166575,1
6298,137212,0
38761,20171,1
31182,290278,1
26814,30293,0
21272,110587,1
18903,270699,1
8270,174633,0
29132,291633,1
2152,57071,0
49374,231015,0
4516,324367,0
35725,354473,1
6468,277611,0
28029,224034,1
2446,265565,1
48873,93110,0
22979,95407,1
35247,94730,1
4118,68621,0
7645,202069,1
4691,8642,1
26857,279011,1
4449,191740,0
15089,317350,1
13674,310634,0
40355,228480,0
39538,93129,1
11549,36243,1
25282,156208,1
33388,40146,0
8944,190642,0
8570,288983,0
32366,344776,0
29622,204837,1
32996,228248,0
30254,361956,0
3077,154982,1
22689,338692,1
1954,179845,1
20222,191128,0
48049,331249,0
43636,276634,0
15202,220775,1
21847,236120,0
48851,122472,0
27377,66414,0
33761,226660,1
9428,85208,1
16853,311621,0
23034,202649,0
9559,304174,1
4371,139257,1
6615,289018,1
20425,142438,0
8452,353668,1
30037,288820,1
33389,256335,1
19757,236376,1
38064,140786,0
13957,164841,0
13767,50728,1
8925,118401,1
34760,187940,1
36637,158200,0
37786,367267,0
39960,59924,1
5056,174706,0
18209,23696,1
41220,290012,0
24263,91528,1
4979,29639,0
5027,252051,1
30217,204761,1
10793,321085,0
40997,17951,0
8946,105792,1
17491,197246,1
2530,302476,1
24496,190808,0
19602,279644,1
34453,336117,1
14836,297908,1
33593,44279,1
26295,110605,1
10873,111041,1
12236,66930,0
39781,250028,1
15069,136994,0
4182,131108,1
45157,119820,0
39613,37648,0
6953,136333,0
35083,166503,1
20036,366716,0
16121,27996,1
47746,216945,0
27137,288075,0
43037,9153,1
25041,309117,1
33727,102009,0
31127,275589,1
3295,217316,1
35267,270972,0
37219,266956,1
46356,27149,1
46673,18927,1
19419,165789,1
46714,356442,0
38389,271714,1
16342,166933,0
29567,141186,0
21396,113447,1
17577,280115,1
49922,363861,0
3241,217892,1
43488,129166,1
26731,116613,1
13269,154964,1
35342,259309,1
421,303849,1
8317,58943,1
29998,102316,1
16326,47577,1
37723,234877,1
47826,311649,1
47227,262190,0
18941,331834,1
43846,227879,0
32353,303487,1
36887,98581,0
28904,202128,0
44386,313722,1
20418,12000,0
14309,297909,0
6998,180452,0
18061,205963,0
30428,70896,1
29451,149932,1
13219,286853,1
36057,98569,1
1172,69731,1
40285,38365,1
14586,323086,1
42141,26382,1
42538,312621,1
767,273041,0
45737,193218,0
12774,317586,1
34668,50782,1
3417,113832,1
22934,193601,1
35453,137103,1
42484,306336,0
21120,23335,0
41602,257680,1
25893,271982,1
9435,147891,1
47076,22142,0
35022,38386,0
45081,107453,0
11491,259495,1
37264,190785,0
24507,136211,1
38178,236204,1
27166,314807,0
7604,31782,0
29890,236613,0
42635,301182,1
16522,221645,1
5344,303377,1
1496,150179,1
26471,131591,0
32940,50348,1
3311,63205,1
37943,166760,1
29525,65765,1
3999,284875,1
26595,142578,0
32369,273153,1
46868,21293,1
31838,321802,0
28209,348775,1
8256,162635,1
16394,128116,1
37010,168180,0
48761,146195,0
21819,202753,0
27735,59189,0
30848,61555,0
27578,332127,1
46861,146125,1
46334,244363,1
44540,78482,0
34273,238653,1
4229,40715,1
33917,290220,0
21512,329316,1
44097,198392,1
24005,348340,1
39035,218014,1
46298,14007,1
7780,238968,1
31362,140816,0
49042,291670,1
19282,358751,0
31830,166477,0
27215,331127,0
30098,295113,1
15076,366792,0
46979,96537,1
25913,138455,0
46318,158750,1
12385,210075,0
44634,107745,1
45517,315918,0
8815,96404,1
29294,228819,0
881,276429,1
13076,67897,1
43180,324745,1
40227,57774,1
40930,23895,0
10515,35221,1
18477,354678,1
40610,179133,1
27273,359106,1
4409,187828,0
13904,196220,1
21015,363851,0
2461,61904,0
10069,224464,0
11465,238350,1
42830,110323,1
42424,325906,0
29873,71886,0
49635,318574,1
41535,138807,1
37875,351868,1
30371,258947,1
14174,160720,1
12819,346216,0
34537,38283,0
49568,225686,0
13134,263595,0
49314,34043,1
34406,45509,1
6441,93591,1
27236,158476,1
17628,372347,1
20284,75167,1
13412,202253,1
13096,307240,0
34288,325239,0
14743,60773,0
40791,93888,0
36124,149610,1
39491,273614,0
3240,128594,0
39283,34400,0
28070,298913,1
45124,211901,1
9647,298493,0
22566,46909,1
4107,118128,1
7443,38409,0
29002,318094,1
20894,347544,1
14579,181206,1
6003,19645,0
41917,309505,0
36562,85842,0
23617,245905,1
34134,230167,1
29363,82240,0
24336,363912,1
36724,158314,1
16500,14844,1
38096,283961,0
23504,171593,1
21051,124357,0
43309,346642,1
22439,126398,1
17981,362766,1
21637,261979,0
3253,120188,1
26452,252418,0
19002,111458,1
39520,107508,1
28793,210678,1
13949,285413,0
28021,49420,1
28980,244438,1
20355,155709,1
30382,66245,0
5067,219483,0
37409,143154,1
20806,213221,1
4434,354285,0
49365,125514,1
40900,124616,0
48840,210747,1
36831,285730,1
13370,74806,1
16964,280733,0
27847,65561,1
37756,69729,1
6180,92161,1
1920,24116,0
2758,100536,0
18842,44679,1
39094,295236,0
14544,291102,1
23591,145100,1
45934,68185,1
35540,289630,0
31768,202280,1
5506,243670,1
38302,173538,1
4213,106824,1
25268,243518,1
49099,338503,1
7870,335224,0
27359,134255,1
1960,194242,1
7917,13104,0
15366,259020,0
31133,188645,1
43286,352158,0
37408,201269,1
11187,59180,1
19181,141067,0
45997,223,1
13599,247507,1
9284,131269,0
48764,60179,1
14259,36083,0
47112,261679,0
43440,58481,1
13658,142622,1
37054,356838,0
12713,7785,0
24284,22626,0
32619,311175,0
12091,311162,0
310,200863,1
34434,147786,1
47668,315125,0
33424,270477,0
24663,138488,0
38512,36348,1
29627,96603,1
16682,315049,1
10344,192785,1
30390,130283,1
43393,317818,1
25426,47948,1
34127,247401,0
8981,33820,1
26014,168380,1
25086,41792,1
32406,317378,0
38989,74347,0
41816,327836,1
36728,191298,0
189,99313,0
13874,146372,0
1147,17418,1
7045,57134,0
45860,48519,0
19066,306016,1
6275,356592,0
9047,32605,0
35308,15064,1
47509,8180,1
10481,125485,1
8392,327487,0
39817,269723,0
21185,276155,1
16702,118144,1
2588,160986,1
8432,295456,0
13040,130329,1
45627,371919,1
13441,171567,1
45085,1114,0
5694,331026,1
30496,143414,1
5790,345907,0
28898,175959,0
24368,225715,0
32227,84736,0
24097,122235,0
39130,318200,0
10215,164700,0
2219,182237,1
27019,88268,0
3612,371457,1
28326,148793,1
5624,308585,0
49319,60601,0
49086,266096,1
9073,304904,1
42167,322980,1
8359,10518,1
28455,17804,1
7341,21277,1
14672,127480,1
1151,280464,1
25783,363886,1
46413,296111,1
20282,195465,1
43814,275666,1
45488,20222,1
5476,90390,1
37188,212077,1
7030,130482,0
11366,90015,0
16319,39502,1
37441,19186,0
42135,43484,1
8843,228763,0
19339,369582,1
23470,241580,0
25894,311997,0
14886,238554,1
36639,4115,0
12218,257717,1
6453,170108,0
21344,345677,1
42160,280979,1
36975,196482,1
38213,312585,1
10003,18144,1
31739,175113,0
11156,75626,0
9984,110623,0
9666,257053,1
47739,132092,0
38307,152140,1
44571,284868,0
10146,340819,1
38294,302957,1
35119,68415,1
617,333920,1
44989,351067,1
38453,41770,1
23908,258871,0
15925,336181,1
33924,224857,1
9715,233795,1
24476,83677,0
36154,49957,1
986,269169,1
49981,15782,0
5486,41845,0
47959,225148,0
47791,255764,0
16595,27315,0
3758,220816,1
17882,226097,0
19272,260050,0
42991,68275,1
16380,46806,1
26588,330428,1
33382,54862,1
8554,139220,1
3524,253385,0
45154,179542,1
4312,58148,0
20583,122997,0
35224,102576,1
26504,53392,1
27756,18862,1
41597,144384,1
35892,296390,1
37172,87045,1
48882,274009,1
7103,575,0
16015,349408,1
15224,44717,1
39090,148978,1
1426,332327,1
30855,337708,1
8665,14145,0
45932,279501,0
35751,209202,0
21013,140332,1
11981,355091,0
41315,268216,1
36534,31902,1
47744,13716,0
25157,83744,1
43439,26505,1
9402,134429,1
29053,50531,1
15101,177748,1
41107,147412,0
13604,233399,0
35711,271467,0
10917,204117,1
41182,281232,0
27259,215731,0
47042,373403,0
31194,268602,0
35851,82754,1
516,789,1
46538,157177,1
8113,37517,1
19923,234489,1
31122,228381,0
6260,213666,1
43421,181924,0
18786,45613,0
27207,301862,1
40083,213788,1
1102,259325,0
23422,175363,1
16833,191944,1
20885,271340,1
10977,209418,0
4314,136150,1
36893,360015,0
39885,332944,1
28577,329217,1
25803,337985,0
3291,105613,0
19194,149023,1
24235,135663,1
25931,18991,1
1158,321343,0
5886,4472,1
41807,301181,1
42098,44539,1
40911,355775,1
8619,280231,0
2249,270761,1
16856,222814,1
3707,227019,1
46337,44212,1
33411,130913,1
16992,97379,1
43191,358030,1
6617,2954,1
12653,190313,1
11722,68285,0
22379,348679,0
38599,186712,0
27075,322759,1
8005,42510,0
408,58555,0
10874,59759,1
10118,314198,1
16414,303464,1
2132,298860,0
28236,222556,1
941,172078,1
45675,234832,1
49049,227585,0
9253,364458,1
28217,141172,0
3477,178527,0
20083,279681,0
24218,210356,1
49926,174794,0
26029,331265,1
47930,116486,0
35188,7253,1
47682,179679,1
11479,292602,1
45362,263130,1
42557,79865,0
40223,354641,1
44851,370205,1
38752,9538,0
1800,245938,1
16399,203415,1
28803,88538,1
40336,198323,0
8926,22863,1
8155,70506,1
25036,14161,0
29887,127415,0
47375,119150,1
40664,216635,0
13576,85911,1
1036,234848,0
41810,123037,1
2276,197470,0
45186,119692,0
3329,222513,1
29569,62337,1
7488,34567,0
9641,199226,0
44917,368975,0
36704,288185,1
35841,92667,0
40528,259829,0
17757,14670,0
44302,255352,0
12993,79270,0
14229,334765,0
34562,298583,1
30649,209872,0
48949,161706,1
17828,62694,0
20009,45666,1
2660,95777,0
21600,351647,1
37541,271266,1
14039,100215,0
11855,372278,0
1655,158829,1
7907,319903,1
14658,336651,1
24397,74566,0
43496,81692,1
15803,220941,1
9991,172302,1
16815,166419,1
31628,346971,1
47446,231762,1
45474,318770,0
27339,163147,1
7598,43178,1
40257,85679,0
23120,116136,1
25122,162815,1
34317,85979,0
47770,35867,1
42820,282795,0
15409,147080,1
18623,158940,0
39987,128754,1
42657,219158,1
43858,280370,0
36013,262093,1
26434,216942,0
36922,206955,1
39702,241027,1
24473,79567,0
49588,309791,0
81,277960,1
16524,308019,0
4216,19962,1
14395,78513,0
49712,88488,1
8395,236822,0
35460,353518,1
39888,69622,0
16296,48814,1
20520,169091,1
518,30744,1
10063,313441,0
17077,143627,0
21322,146736,0
30253,236177,0
12759,53112,0
43955,96655,1
27876,358210,1
22252,115820,1
33285,147436,0
25153,280588,1
29906,125260,0
41044,314859,0
19696,165581,0
3710,317203,1
14391,315896,1
47121,277422,1
13789,228284,0
6593,250246,1
49199,59928,0
13544,131096,1
29504,236950,1
8767,103380,1
14289,359698,0
30498,350045,1
25430,146192,1
40832,176976,1
46398,214812,0
20262,100577,1
2885,77557,1
9103,128622,0
26658,122013,0
21361,352064,1
27747,291962,1
47576,69656,1
18978,82016,1
26159,171308,0
36234,36939,0
48624,103616,0
43460,316730,1
35170,124964,1
4123,329446,1
28351,186372,0
21674,181313,0
45832,48615,1
44488,80909,1
7727,136961,1
24686,168699,0
21679,92505,1
27863,115898,1
19126,258976,1
2728,5899,1
49201,24933,1
39444,106618,1
6390,247036,1
12557,46585,1
26130,215017,1
45988,179141,1
27626,126933,1
37985,347472,1
26738,195849,0
3520,363409,1
7208,315041,1
37773,229405,1
37948,355873,1
38965,182973,1
10491,289041,0
7356,147920,1
29412,269454,1
16117,266813,1
12464,193434,1
24591,262982,1
27768,99525,0
40232,205781,1
43568,249887,1
25334,105240,0
37915,351219,1
40071,207162,1
33686,91927,0
10499,125359,1
43356,217127,1
11763,88615,1
29562,170370,1
49428,265621,1
31531,331223,0
34341,106505,0
9071,87197,1
22311,57484,0
33293,219889,1
13001,325245,0
39771,307587,1
6891,62464,1
20945,365016,1
16760,2240,0
49484,147377,1
18090,75581,0
48922,364710,0
36499,128929,0
20424,277691,0
32866,66618,1
18283,331096,0
21947,77757,0
31080,262219,1
22616,107959,0
7537,300257,0
4914,52010,1
11167,340972,1
14921,267089,1
27942,329898,1
32094,337383,1
8377,118363,0
12721,56372,0
49767,67147,0
44379,93693,1
17657,323962,1
20590,230547,1
11874,335127,0
29499,353352,1
38486,269444,1
43838,79511,1
25226,287234,1
3456,259974,1
44333,46498,1
10539,279705,0
5800,240226,1
14860,148275,1
39922,215133,0
18366,238265,1
15229,263686,0
47728,182143,1
15262,66538,0
15340,83214,0
3012,253624,1
49304,218306,1
43782,333641,1
19574,286531,1
34573,268950,1
14810,172096,1
38705,54537,1
30340,220118,1
24675,110450,1
41532,213998,0
45121,2008,1
21345,110808,0
29423,256157,0
44173,136089,0
21373,371942,0
37737,19181,1
8920,22458,1
43126,196688,0
3037,321995,1
8733,251433,0
39160,362574,1
18559,296422,1
4100,320069,1
40519,7659,1
39940,361256,0
297,143464,0
49002,115199,1
26936,301149,1
1051,199845,0
29695,336616,1
36574,24077,0
3306,93187,1
5873,315542,0
37090,161085,1
1418,100167,0
44348,324392,1
46923,348026,1
686,217800,1
9181,294221,1
8215,231648,0
22873,291546,1
32694,367917,1
7396,169182,1
38449,97711,0
1424,48925,1
27397,322453,1
28753,97434,1
16859,152001,0
34207,199183,1
36321,310251,1
37821,276065,1
32571,171212,1
20475,268414,1
14297,311581,0
11911,172399,1
5039,299636,0
16740,365075,0
40135,148377,1
9659,13457,0
10899,250522,1
18707,146917,1
29015,9464,0
39395,149604,1
4585,73347,0
40369,336538,1
30669,194255,0
2207,106302,0
40398,245452,0
27251,148093,0
1752,68061,0
49803,338647,0
46144,233965,0
16378,105682,0
8728,332161,1
35626,37996,1
33432,119867,1
28179,187785,1
8210,130561,1
30685,163743,0
37475,314067,1
8439,248870,0
13941,229088,1
40769,192224,1
7793,150760,0
8839,317405,0
38148,268823,0
6767,3110,0
38010,186404,1
43420,273872,1
14652,39113,1
24708,352816,0
31861,334957,1
3517,241700,0
20874,214494,1
27732,21608,0
39782,19006,1
6036,120268,0
2176,185897,0
6501,230046,0
21045,289843,1
19274,108696,1
42798,349188,0
19860,358462,0
29875,326458,1
19520,294240,0
26661,323840,1
22201,254466,1
2917,219700,0
40841,42506,1
49751,102808,1
27508,65492,1
24483,171657,1
21668,302240,0
48067,284809,0
406,167899,0
1855,205262,0
8528,258803,1
33694,7733,0
28472,51338,1
13068,106568,1
49380,142056,0
15652,70218,1
25566,230277,1
15466,55306,0
18033,14650,0
19688,111920,1
12782,27097,1
5660,332427,1
3189,288148,1
13077,259358,1
1337,223333,1
39764,149539,1
18752,22472,1
43294,100089,0
46497,94271,1
41100,289268,1
33957,73428,1
21179,248458,1
47147,300750,1
46128,230009,0
35010,340233,0
37376,327054,0
49478,42629,0
45985,109749,0
40496,84450,1
31094,173320,0
32014,126134,0
17544,194232,1
36732,262610,1
27288,143816,1
1703,240766,1
18678,145448,1
20326,204413,1
11672,133389,0
40356,250901,1
43264,186312,1
35707,294586,1
26227,255607,1
554,199331,1
15081,45932,0
36246,55197,1
13264,329114,1
3244,327498,0
5059,146031,1
28247,301933,1
22926,250277,1
20079,238670,1
48388,104745,1
38392,1495,1
5999,260103,0
7491,280634,1
32249,372196,1
7019,31167,1
17807,230514,1
49129,60197,0
2041,320874,1
46480,308161,0
5871,145547,1
33939,6371,0
43234,200311,0
17713,268099,1
44075,202746,0
27936,249818,1
12332,312740,0
12629,286540,1
47875,210534,1
49439,292834,0
26211,30055,0
37293,8925,0
44602,13713,0
16782,289973,0
10767,68202,0
9474,153730,0
38036,45051,1
2365,161010,1
47734,308443,0
9508,131644,0
8498,226969,0
44434,329769,1
40913,274916,0
31201,130443,0
41627,351623,0
11872,260825,1
35273,189809,1
1642,30124,0
12271,114603,0
13123,237324,0
8239,122474,0
18763,103776,1
46437,365384,1
33257,105836,0
1531,317429,0
14315,205984,0
49469,10953,1
169,354357,0
6314,212629,1
1840,46485,1
32065,146705,1
25063,56555,0
19203,171306,1
38396,260482,1
21539,94052,1
14683,114401,0
